CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,Tenure_y,IsActiveMember,Exited
15590344,Russell,708,Germany,Male,32.0,3,"€ 172,810.51","€ 151,691.44",2,Yes,3,Yes,0
15653306,Ermakova,679,Germany,Female,32.0,0,"€ 159,584.81","€ 88,335.05",1,No,0,No,0
15805025,Oster,636,FRA,Female,45.0,7,"€ 108,402.54","€ 139,859.23",1,Yes,7,Yes,0
15658449,Chizoba,695,France,Male,45.0,9,"€ 77,330.35","€ 43,134.65",1,Yes,9,Yes,0
15694450,Bianchi,677,France,Male,42.0,5,"€ 21,007.96","€ 99,580.13",1,No,5,No,0
15605666,Peyser,720,French,Female,34.0,6,"€ 9,398.45","€ 110,717.38",1,Yes,6,Yes,0
15615126,Cocci,780,FRA,Female,37.0,3,"€ 182,156.81",€ 0.00,2,No,3,No,1
15726588,Seleznev,653,Spain,Female,36.0,3,"€ 110,525.60",€ 0.00,2,No,3,No,0
15645095,Huang,674,FRA,Female,28.0,3,"€ 51,536.99",€ 0.00,1,No,3,No,0
15808960,Alleyne,620,Germany,Male,40.0,5,"€ 49,722.34","€ 108,197.11",2,No,5,No,0
15729435,McKenzie,623,FRA,Male,40.0,6,"€ 66,119.07",€ 0.00,2,Yes,6,Yes,0
15656840,Zikoranachukwudimma,547,France,Female,29.0,6,"€ 37,160.28","€ 104,450.86",1,Yes,6,Yes,0
15659149,King,530,FRA,Male,39.0,2,"€ 197,923.05",€ 0.00,2,No,2,No,0
15585490,Nkemdilim,746,French,Female,34.0,4,"€ 65,166.60",€ 0.00,1,Yes,4,Yes,0
15674929,Anderson,512,France,Female,31.0,7,"€ 49,326.07",€ 0.00,2,No,7,No,0
15746341,Ejikemeifeuwa,630,France,Male,40.0,8,"€ 42,495.81",€ 0.00,2,Yes,8,Yes,0
15662091,Adams,570,Spain,Male,21.0,7,"€ 148,087.62","€ 116,099.82",1,Yes,7,Yes,0
15620123,Christie,605,FRA,Male,39.0,6,"€ 9,641.40","€ 111,169.91",1,No,6,No,0
15616240,Yeh,530,Spain,Male,37.0,4,"€ 164,844.37",€ 0.00,2,Yes,4,Yes,0
15624186,McGregor,813,Germany,Female,25.0,5,"€ 132,959.33","€ 123,616.43",1,Yes,5,Yes,0
15605036,Pisano,704,Spain,Female,37.0,9,"€ 135,088.58","€ 155,619.58",1,Yes,9,Yes,0
15805151,Ginikanwa,565,Germany,Male,31.0,2,"€ 4,441.54","€ 89,558.39",2,Yes,2,Yes,0
15753847,Hawkins,645,Spain,Male,45.0,4,"€ 174,916.85",€ 0.00,1,Yes,4,Yes,1
15653222,Otutodilichukwu,526,Germany,Female,32.0,6,"€ 1,795.93","€ 131,938.92",2,Yes,6,Yes,0
15757541,Rickard,778,FRA,Female,33.0,9,"€ 180,249.94","€ 151,772.63",2,No,9,No,1
15726945,Andreev,677,FRA,Female,72.0,8,"€ 153,604.44",€ 0.00,2,Yes,8,Yes,0
15794276,Steele,588,France,Female,64.0,3,"€ 189,703.65",€ 0.00,1,Yes,3,Yes,0
15568328,Black,488,France,Female,22.0,6,"€ 66,393.89",€ 0.00,2,Yes,6,Yes,0
15604355,Shand,519,French,Male,39.0,1,"€ 30,709.03","€ 97,700.02",1,Yes,1,Yes,0
15735788,Chiagoziem,709,France,Male,31.0,6,"€ 71,009.84",€ 0.00,2,Yes,6,Yes,0
15618255,Fedorov,642,Germany,Female,56.0,6,"€ 143,049.72","€ 103,244.86",2,No,6,No,1
15720941,Tien,710,Germany,Male,34.0,8,"€ 1,561.58","€ 147,833.30",2,Yes,8,Yes,0
15769110,Stehle,653,French,Female,46.0,5,"€ 49,707.85",€ 0.00,2,No,5,No,0
15576094,Sung,743,France,Male,71.0,0,"€ 29,837.65",€ 0.00,2,Yes,0,Yes,0
15756150,Alexander,418,French,Female,39.0,2,"€ 9,041.71",€ 0.00,2,No,2,No,0
15719579,McIntosh,670,Germany,Female,33.0,9,"€ 198,017.05","€ 84,521.48",2,Yes,9,Yes,0
15748854,Sung,723,Germany,Female,28.0,5,"€ 143,481.85","€ 91,938.31",1,No,5,No,0
15612455,Yao,549,Germany,Male,45.0,6,"€ 146,372.51","€ 124,240.93",1,Yes,6,Yes,0
15664802,Chinweuba,543,France,Female,42.0,5,"€ 101,905.34",€ 0.00,2,No,5,No,0
15735687,Chinweuba,595,Spain,Male,37.0,2,"€ 134,767.13","€ 157,084.99",1,No,2,No,0
15664734,T'ao,673,Germany,Female,25.0,3,"€ 103,573.96","€ 108,244.82",2,Yes,3,Yes,0
15767894,Ch'ien,741,France,Female,21.0,9,"€ 139,259.54",€ 0.00,2,Yes,9,Yes,0
15666884,Su,508,Germany,Female,41.0,5,"€ 187,776.49","€ 82,161.70",2,No,5,No,0
15750156,Yu,662,Germany,Male,59.0,2,"€ 8,059.44","€ 104,568.41",1,No,2,No,1
15751120,Loyau,752,France,Female,36.0,2,"€ 124,354.92","€ 119,912.46",1,No,2,No,0
15575748,Conti,809,France,Male,36.0,9,"€ 109,135.11","€ 68,881.59",2,Yes,9,Yes,0
15714610,Alexeeva,575,Spain,Male,30.0,2,"€ 82,222.86",€ 0.00,2,Yes,2,Yes,0
15720305,Power,591,Spain,Female,40.0,1,"€ 136,767.16","€ 86,376.29",1,Yes,1,Yes,1
15678129,Hill,643,Spain,Female,45.0,9,"€ 155,516.35","€ 150,840.03",2,No,9,No,0
15566633,Freeman,698,Germany,Male,55.0,8,"€ 144,584.29","€ 155,059.10",2,Yes,8,Yes,0
15680436,Hsing,496,French,Female,29.0,4,"€ 164,806.89",€ 0.00,2,No,4,No,0
15674343,Esposito,597,French,Male,44.0,8,"€ 109,153.04","€ 78,128.13",2,Yes,8,Yes,0
15658890,Belonwu,603,Germany,Male,46.0,4,"€ 86,190.34","€ 98,899.76",2,Yes,4,Yes,0
15599004,Tsao,655,Spain,Male,37.0,1,"€ 106,040.97",€ 0.00,1,Yes,1,Yes,0
15726487,P'eng,431,French,Male,63.0,6,"€ 168,008.17","€ 160,982.89",1,Yes,6,Yes,0
15698716,Baker,620,FRA,Female,70.0,3,"€ 33,350.26","€ 87,926.24",2,No,3,No,1
15710527,Matthews,782,French,Female,35.0,4,"€ 119,565.34",€ 0.00,1,Yes,4,Yes,0
15655590,Garcia,581,Spain,Male,46.0,2,"€ 188,492.82","€ 79,385.21",2,No,2,No,0
15732266,Field,553,Germany,Male,53.0,5,"€ 165,378.66","€ 127,997.83",1,No,5,No,1
15669326,Gordon,658,FRA,Male,44.0,2,"€ 14,178.73","€ 168,396.34",1,Yes,2,Yes,0
15672246,Jefferies,686,Germany,Male,43.0,2,"€ 97,847.05","€ 134,896.03",1,Yes,2,Yes,0
15620276,Palermo,539,Spain,Male,36.0,6,"€ 118,959.64",€ 0.00,3,Yes,6,Yes,0
15640258,Chou,685,France,Female,50.0,6,"€ 50,664.07","€ 94,238.75",2,Yes,6,Yes,1
15740283,Ewing,850,France,Male,29.0,1,"€ 152,996.89",€ 0.00,2,No,1,No,0
15759717,Mazzi,763,Spain,Female,39.0,7,"€ 19,458.75",€ 0.00,2,No,7,No,0
15620268,Thomson,634,Germany,Male,43.0,3,"€ 115,268.86","€ 212,696.32",1,No,3,No,0
15743871,Nkemdirim,567,France,Male,59.0,3,"€ 25,843.70",€ 0.00,2,No,3,No,1
15614491,Lockyer,539,FRA,Male,39.0,3,"€ 147,662.33","€ 139,153.68",2,No,3,No,0
15595047,Murray,764,France,Male,41.0,7,"€ 134,878.34",€ 0.00,2,No,7,No,0
15732334,Black,653,French,Female,40.0,0,"€ 35,795.85",€ 0.00,2,No,0,No,0
15701206,Torreggiani,566,Spain,Male,44.0,5,"€ 66,462.79",€ 0.00,2,No,5,No,0
15581280,Atkinson,714,Germany,Male,29.0,6,"€ 69,578.49","€ 92,887.13",1,Yes,6,Yes,0
15651943,Richards,580,Spain,Female,65.0,1,"€ 103,182.46",€ 0.00,2,Yes,1,Yes,0
15609545,Azubuike,548,France,Male,29.0,5,"€ 177,017.39","€ 83,442.98",1,Yes,5,Yes,0
15658548,Ignatiev,646,Germany,Female,36.0,6,"€ 53,217.30","€ 144,773.29",2,No,6,No,0
15626008,Miller,622,Germany,Female,52.0,9,"€ 162,756.29","€ 111,973.97",1,Yes,9,Yes,1
15774133,Cox,706,French,Female,35.0,8,"€ 42,181.68","€ 178,032.53",1,Yes,8,Yes,0
15763798,McMillan,680,French,Male,23.0,5,"€ 31,714.08","€ 140,007.19",1,Yes,5,Yes,0
15758013,Napolitano,698,FRA,Male,37.0,5,"€ 25,017.28","€ 98,400.61",2,No,5,No,0
15705765,Lane,581,Spain,Female,46.0,1,"€ 104,272.04",€ 0.00,2,No,1,No,0
15648362,Kennedy,728,Germany,Male,45.0,3,"€ 84,300.40","€ 108,924.33",2,No,3,No,1
15761102,T'ao,707,Spain,Female,32.0,4,"€ 136,877.24","€ 132,835.56",1,No,4,No,0
15610165,Hsiung,761,France,Female,26.0,1,"€ 199,409.19",€ 0.00,2,Yes,1,Yes,0
15723717,Heath,483,Germany,Male,41.0,1,"€ 163,147.99","€ 118,334.44",1,No,1,No,1
15654611,Parry,736,Germany,Female,25.0,9,"€ 136,497.28","€ 81,732.88",2,No,9,No,0
15659736,Herbert,716,Germany,Male,66.0,5,"€ 10,070.40","€ 121,411.90",1,No,5,No,1
15603170,Kang,654,French,Male,32.0,9,"€ 190,068.53","€ 121,455.65",1,No,9,No,1
15786167,Andreyeva,649,Spain,Male,20.0,5,"€ 58,309.54",€ 0.00,2,Yes,5,Yes,0
15671915,Bowen,649,FRA,Male,46.0,5,"€ 76,946.60",€ 0.00,2,Yes,5,Yes,0
15794792,Golubev,612,French,Female,31.0,8,"€ 54,129.86","€ 117,989.76",1,Yes,8,Yes,0
15652789,Hancock,657,Spain,Male,40.0,10,"€ 52,990.70",€ 0.00,2,Yes,10,Yes,0
15739168,Fowler,511,France,Female,31.0,5,"€ 161,854.98","€ 137,411.29",1,Yes,5,Yes,0
15719950,Sutherland,682,FRA,Male,61.0,10,"€ 172,141.33","€ 73,688.20",1,Yes,10,Yes,0
15743818,Rowley,748,Spain,Male,58.0,9,"€ 124,429.19","€ 122,330.70",2,Yes,9,Yes,0
15717937,Gibbons,554,Germany,Male,43.0,5,"€ 24,983.39","€ 99,906.89",1,No,5,No,0
15602841,Lockett,794,Spain,Female,28.0,5,"€ 86,699.98",€ 0.00,2,Yes,5,Yes,0
15619972,Akabueze,807,FRA,Female,47.0,9,"€ 125,440.11","€ 167,664.83",1,No,9,No,1
15796114,Phelps,594,French,Female,34.0,7,"€ 9,443.15","€ 141,525.55",1,No,7,No,0
15633546,Frederick,652,Spain,Female,33.0,3,"€ 195,877.06","€ 124,832.51",1,No,3,No,0
15758755,Beneventi,729,French,Female,34.0,9,"€ 105,409.31","€ 132,121.71",1,Yes,9,Yes,0
15695168,Bruce,625,French,Male,39.0,2,"€ 100,403.05",€ 0.00,2,No,2,No,0
15754342,Green,597,Germany,Female,60.0,0,"€ 48,502.88","€ 78,539.84",1,Yes,0,Yes,0
15756610,Carlson,657,Germany,Female,38.0,5,"€ 47,019.66","€ 123,770.46",1,No,5,No,1
15640917,Tang,633,France,Male,43.0,5,"€ 48,249.88",€ 0.00,2,Yes,5,Yes,0
15663164,Yudin,663,Germany,Male,49.0,7,"€ 84,358.71","€ 116,150.65",3,Yes,7,Yes,1
15616811,MacDonald,535,France,Male,47.0,0,"€ 145,986.35","€ 160,729.10",1,Yes,0,Yes,0
15610781,Watt,702,French,Female,29.0,10,"€ 88,550.28","€ 88,378.60",1,No,10,No,0
15600911,Mbadiwe,712,FRA,Male,33.0,2,"€ 3,061.00","€ 182,888.08",1,No,2,No,0
15629603,Chuang,607,French,Male,31.0,8,"€ 43,196.50",€ 0.00,2,Yes,8,Yes,0
15714981,Sabbatini,476,French,Male,37.0,4,"€ 55,775.84",€ 0.00,1,Yes,4,Yes,1
15775892,Caldwell,748,Spain,Female,23.0,8,"€ 134,077.71","€ 85,600.08",1,No,8,No,0
15782778,Ewers,815,France,Male,35.0,4,"€ 198,490.33",€ 0.00,2,Yes,4,Yes,0
15786643,Tsao,602,French,Male,32.0,10,"€ 116,052.92",€ 0.00,2,Yes,10,Yes,0
15595657,Hannam,649,Germany,Male,40.0,4,"€ 123,202.99","€ 95,001.33",1,Yes,4,Yes,0
15743673,Wood,551,Spain,Male,27.0,2,"€ 85,129.77","€ 113,873.22",1,Yes,2,Yes,1
15634310,Ko,509,French,Male,30.0,6,"€ 180,598.86",€ 0.00,2,No,6,No,0
15790809,Lo Duca,685,Spain,Male,40.0,7,"€ 198,694.20","€ 74,896.92",1,No,7,No,0
15668695,Endrizzi,536,French,Female,22.0,5,"€ 42,934.43","€ 89,492.62",1,No,5,No,0
15669281,Ch'iu,711,Spain,Male,38.0,3,"€ 114,793.45","€ 128,718.78",1,No,3,No,0
15621031,Mofflin,761,Spain,Male,27.0,8,"€ 63,297.70",€ 0.00,2,No,8,No,0
15720071,Fiorentini,535,FRA,Female,49.0,3,"€ 61,820.41",€ 0.00,1,No,3,No,1
15792180,Chiekwugo,566,Germany,Male,22.0,7,"€ 102,246.00","€ 144,954.75",2,No,7,No,0
15813894,Bogle,620,Spain,Male,21.0,9,"€ 154,882.79",€ 0.00,2,No,9,No,0
15669490,Ifeanacho,837,Germany,Male,37.0,6,"€ 140,723.05","€ 94,001.61",2,No,6,No,0
15783030,Owens,685,FRA,Female,40.0,7,"€ 72,852.74",€ 0.00,1,No,7,No,1
15695792,Ch'ien,673,French,Male,65.0,0,"€ 85,733.33",€ 0.00,1,Yes,0,Yes,0
15575676,Chung,638,French,Male,24.0,1,"€ 162,597.15",€ 0.00,2,Yes,1,Yes,0
15627665,Sung,614,FRA,Male,46.0,4,"€ 74,379.57",€ 0.00,1,No,4,No,1
15814092,Wang,626,French,Female,44.0,2,"€ 173,117.22",€ 0.00,1,Yes,2,Yes,1
15695225,Sun,834,Spain,Male,38.0,8,"€ 66,485.26",€ 0.00,2,Yes,8,Yes,0
15615091,Maitland,691,France,Male,24.0,6,"€ 92,811.20",€ 0.00,2,Yes,6,Yes,0
15794345,Ma,706,Spain,Male,38.0,8,"€ 46,635.11",€ 0.00,2,Yes,8,Yes,0
15726484,Pollard,633,French,Male,37.0,7,"€ 124,830.11","€ 141,546.35",1,Yes,7,Yes,0
15650442,Hsieh,644,Germany,Female,32.0,8,"€ 167,087.34","€ 141,528.88",1,Yes,8,Yes,1
15714256,Gerasimov,666,FRA,Male,30.0,7,"€ 163,625.56","€ 109,805.30",1,Yes,7,Yes,0
15778752,Johnson,708,FRA,Male,32.0,10,"€ 172,129.26","€ 86,614.06",2,Yes,10,Yes,0
15601659,Fiorentino,496,Germany,Female,59.0,7,"€ 163,141.18","€ 91,680.10",2,No,7,No,1
15602811,Chioke,730,Germany,Male,38.0,0,"€ 94,003.11","€ 38,848.19",2,No,0,No,0
15779414,Rossi,696,Spain,Male,40.0,3,"€ 138,351.68","€ 153,639.11",1,Yes,3,Yes,0
15763097,Siciliano,809,Spain,Male,80.0,8,"€ 34,164.05",€ 0.00,2,Yes,8,Yes,0
15633666,Efremov,701,Spain,Female,33.0,7,"€ 97,794.71","€ 123,870.07",1,No,7,No,0
15718789,Brigstocke,604,French,Male,30.0,5,"€ 75,786.55",€ 0.00,2,No,5,No,0
15690620,Olisaemeka,665,French,Male,39.0,10,"€ 136,812.02","€ 46,323.57",1,No,10,No,0
15737071,Tang,639,France,Female,60.0,5,"€ 84,361.72","€ 162,039.78",1,Yes,5,Yes,1
15665062,Lucchese,696,France,Male,19.0,1,"€ 2,766.63","€ 110,928.51",1,Yes,1,Yes,0
15600692,West,520,FRA,Male,38.0,5,"€ 163,185.76",€ 0.00,2,No,5,No,0
15792064,Pai,545,Germany,Male,53.0,5,"€ 180,598.28","€ 114,421.55",1,No,5,No,1
15811486,Tang,634,Germany,Female,29.0,8,"€ 69,849.55","€ 130,036.21",2,Yes,8,Yes,0
15626141,Fedorov,750,France,Female,26.0,1,"€ 19,921.72","€ 151,510.17",2,Yes,1,Yes,0
15738546,Gboliwe,530,Spain,Female,41.0,4,"€ 147,606.71",€ 0.00,2,Yes,4,Yes,0
15677052,Ko,589,FRA,Female,59.0,2,"€ 126,160.24",€ 0.00,2,Yes,2,Yes,1
15656454,Le Gallienne,654,FRA,Male,37.0,6,"€ 47,046.72","€ 83,568.55",1,No,6,No,0
15645496,Seleznyova,648,FRA,Female,43.0,7,"€ 143,668.58","€ 139,972.18",1,No,7,No,0
15612505,Joseph,835,Spain,Male,45.0,3,"€ 152,577.62","€ 100,212.13",1,No,3,No,0
15708513,Bevan,446,French,Female,39.0,1,"€ 191,350.48","€ 90,217.07",1,No,1,No,0
15685654,Allan,514,Spain,Male,66.0,9,"€ 14,234.31",€ 0.00,2,Yes,9,Yes,0
15732307,Lavrentiev,694,Germany,Male,33.0,4,"€ 77,906.87","€ 124,067.32",1,Yes,4,Yes,0
15726814,Walton,554,Spain,Male,46.0,4,"€ 57,320.92",€ 0.00,2,Yes,4,Yes,0
15653776,Salier,720,Germany,Female,57.0,1,"€ 27,145.73","€ 162,082.31",4,No,1,No,1
15597914,Evdokimov,641,Germany,Female,51.0,2,"€ 26,912.72","€ 117,306.69",4,Yes,2,Yes,1
15631603,Ponomaryova,813,France,Male,32.0,1,"€ 26,476.18","€ 122,889.88",1,Yes,1,Yes,0
15789753,Millar,480,FRA,Male,40.0,6,"€ 79,329.70","€ 148,790.61",1,Yes,6,Yes,0
15678034,Grosse,811,France,Male,46.0,9,"€ 13,464.64","€ 180,226.24",1,No,9,No,1
15690209,Hsiao,715,Germany,Female,32.0,3,"€ 114,149.80","€ 104,857.19",2,No,3,No,0
15592091,Belbin,620,Spain,Male,31.0,2,"€ 135,171.60","€ 166,833.86",2,Yes,2,Yes,0
15647453,Ifeajuna,721,French,Male,42.0,4,"€ 1,187.88","€ 102,936.72",1,No,4,No,0
15697100,Wright,772,Germany,Female,48.0,6,"€ 184,564.67","€ 108,736.52",1,No,6,No,1
15811290,Komarova,680,Germany,Male,44.0,0,"€ 33,391.38","€ 129,974.79",2,Yes,0,Yes,0
15629187,Titheradge,535,FRA,Male,38.0,8,"€ 9,238.35","€ 85,982.07",1,No,8,No,0
15758073,Dellucci,655,French,Female,20.0,7,"€ 28,029.54","€ 134,397.61",1,No,7,No,0
15640769,Hobbs,660,France,Male,63.0,8,"€ 42,790.29","€ 137,841.53",1,Yes,8,Yes,0
15606641,Beggs,762,Germany,Male,56.0,10,"€ 77,142.42","€ 100,260.88",3,Yes,10,Yes,1
15718280,Luffman,662,Germany,Male,39.0,5,"€ 146,219.90","€ 139,822.11",2,Yes,5,Yes,0
15764335,Caldwell,463,Germany,Female,41.0,8,"€ 70,127.93","€ 123,151.51",2,No,8,No,0
15634218,Mancini,501,Germany,Male,27.0,4,"€ 132,104.76","€ 95,331.83",2,No,4,No,0
15808760,Evseev,603,Spain,Female,42.0,6,"€ 90,437.87",€ 0.00,1,Yes,6,Yes,0
15648461,Hs?eh,688,Spain,Male,37.0,7,"€ 113,926.31","€ 138,162.41",2,Yes,7,Yes,0
15593555,Chinedum,430,FRA,Male,38.0,9,"€ 12,050.77",€ 0.00,2,Yes,9,Yes,0
15569079,Hagins,632,Germany,Male,48.0,6,"€ 64,345.61","€ 126,066.26",1,No,6,No,1
15800736,Kirwan,601,Spain,Female,42.0,4,"€ 199,242.65","€ 96,763.89",1,Yes,4,Yes,0
15792607,Little,769,FRA,Female,38.0,2,"€ 75,578.67",€ 0.00,2,No,2,No,0
15640034,Milligan,551,French,Male,42.0,2,"€ 43,435.43","€ 139,561.46",1,No,2,No,1
15807563,Ch'iu,841,France,Female,52.0,5,"€ 183,239.71",€ 0.00,1,No,5,No,1
15684461,McKay,469,Spain,Female,31.0,6,"€ 146,213.75",€ 0.00,1,No,6,No,1
15580134,Crawford,479,Spain,Male,27.0,2,"€ 40,315.27","€ 172,463.45",1,Yes,2,Yes,0
15679075,Onyemere,701,FRA,Male,37.0,8,"€ 16,966.73","€ 107,798.85",1,No,8,No,0
15742504,Azuka,593,French,Male,36.0,2,"€ 80,608.12","€ 70,181.48",2,No,2,No,0
15567328,Ch'en,738,Spain,Male,38.0,5,"€ 19,233.41","€ 177,997.07",1,Yes,5,Yes,0
15698294,Royster,635,Spain,Male,31.0,1,"€ 135,382.23",€ 0.00,2,No,1,No,0
15607142,Parkin,658,French,Male,32.0,8,"€ 80,410.68",€ 0.00,1,Yes,8,Yes,0
15738516,Kozlova,687,Spain,Female,36.0,5,"€ 17,696.22",€ 0.00,1,No,5,No,0
15806403,Hu,650,France,Male,37.0,9,"€ 17,974.08",€ 0.00,2,No,9,No,0
15656707,Ma,720,Spain,Male,21.0,2,"€ 180,712.28","€ 123,200.78",1,Yes,2,Yes,0
15653715,Coates,602,FRA,Female,63.0,7,"€ 56,323.21",€ 0.00,2,Yes,7,Yes,0
15806184,Burns,618,Spain,Male,33.0,4,"€ 77,550.18",€ 0.00,2,Yes,4,Yes,0
15585734,Gouger,803,Germany,Male,41.0,9,"€ 166,957.82","€ 137,742.90",2,Yes,9,Yes,0
15725639,Ignatyev,793,FRA,Female,63.0,9,"€ 184,243.25","€ 116,270.72",1,Yes,9,Yes,0
15618401,Douglas,616,Germany,Male,41.0,10,"€ 114,072.91","€ 113,220.20",2,Yes,10,Yes,0
15785385,Fiorentino,550,Spain,Male,51.0,5,"€ 153,917.41",€ 0.00,2,No,5,No,0
15734762,Ignatiev,602,France,Female,56.0,3,"€ 4,176.17","€ 115,895.22",3,No,3,No,1
15767129,Munz,452,FRA,Female,60.0,6,"€ 142,963.29","€ 121,730.49",1,Yes,6,Yes,0
15797204,Paling,655,Spain,Female,28.0,3,"€ 76,844.23","€ 113,811.85",2,Yes,3,Yes,0
15769272,Clark,510,French,Female,26.0,6,"€ 159,742.33","€ 136,214.08",1,No,6,No,0
15771966,Akobundu,557,FRA,Male,39.0,8,"€ 177,944.64","€ 146,200.01",1,No,8,No,0
15691952,Fanucci,676,France,Male,37.0,10,"€ 166,678.28","€ 106,242.67",1,Yes,10,Yes,0
15593250,Hsiao,640,FRA,Female,29.0,4,"€ 44,904.26",€ 0.00,2,No,4,No,0
15605333,Clancy,529,Spain,Male,31.0,6,"€ 10,625.91",€ 0.00,1,No,6,No,0
15800083,Macdonald,559,France,Male,45.0,8,"€ 169,781.45","€ 24,043.45",1,Yes,8,Yes,1
15575691,Palerma,689,French,Female,58.0,5,"€ 49,848.86",€ 0.00,2,Yes,5,Yes,0
15689886,Holden,626,Germany,Male,39.0,10,"€ 51,467.92","€ 132,287.92",3,Yes,10,Yes,1
15809838,Moore,697,Spain,Male,30.0,1,€ 735.79,€ 0.00,2,No,1,No,0
15736154,Gallo,823,FRA,Female,44.0,1,"€ 182,495.70",€ 0.00,2,Yes,1,Yes,0
15767391,Otutodilinna,565,Germany,Female,32.0,4,"€ 118,740.37","€ 90,322.99",2,Yes,4,Yes,0
15704910,Rios,631,Spain,Male,23.0,3,"€ 13,813.24",€ 0.00,2,No,3,No,0
15656613,McGregor,646,France,Female,34.0,3,"€ 130,500.65","€ 131,283.11",1,No,3,No,0
15611551,Hill,676,Spain,Male,48.0,1,"€ 14,152.15","€ 131,659.59",2,Yes,1,Yes,0
15732430,H?,850,Spain,Female,54.0,4,"€ 66,963.15","€ 120,952.74",1,No,4,No,0
15741865,Ferrari,810,French,Female,38.0,9,"€ 93,261.69","€ 153,166.17",1,Yes,9,Yes,0
15634143,Onyemauchechi,581,Spain,Male,30.0,0,"€ 196,582.28","€ 53,291.86",1,No,0,No,0
15609676,Nkemakonam,718,FRA,Female,35.0,2,"€ 43,024.64","€ 167,924.95",1,No,2,No,0
15761600,White,713,FRA,Male,43.0,5,"€ 130,001.13","€ 86,394.14",1,Yes,5,Yes,0
15676404,Kirillov,672,FRA,Female,50.0,1,"€ 12,106.82",€ 0.00,1,No,1,No,1
15659236,Iadanza,781,Spain,Male,33.0,3,"€ 42,556.33",€ 0.00,2,Yes,3,Yes,0
15690440,Stiles,656,Spain,Male,47.0,1,"€ 197,961.93",€ 0.00,2,Yes,1,Yes,0
15694601,Ankudinov,583,French,Female,31.0,4,"€ 12,538.92","€ 158,978.79",1,No,4,No,0
15812262,Gaffney,808,Germany,Female,37.0,2,"€ 35,140.49","€ 100,431.84",1,No,2,No,1
15762821,Udinese,721,Spain,Male,33.0,5,"€ 117,626.90",€ 0.00,2,Yes,5,Yes,0
15669301,Romani,778,Germany,Female,29.0,6,"€ 62,454.01","€ 150,358.97",1,No,6,No,1
15672640,Kambinachi,850,Spain,Female,45.0,4,"€ 109,089.04","€ 114,347.85",2,Yes,4,Yes,0
15750458,Hawkins,693,France,Female,39.0,4,"€ 142,331.39",€ 0.00,2,Yes,4,Yes,0
15627251,Tsui,520,FRA,Male,34.0,4,"€ 193,209.11","€ 134,007.90",1,Yes,4,Yes,0
15764294,Ifeatu,759,Germany,Male,31.0,4,"€ 47,832.82","€ 98,899.91",1,Yes,4,Yes,0
15659962,McIntosh,637,French,Male,60.0,3,"€ 70,174.03",€ 0.00,2,Yes,3,Yes,0
15788536,Armit,755,Germany,Male,40.0,2,"€ 176,768.59","€ 137,430.82",2,No,2,No,0
15596979,Fang,662,France,Female,47.0,6,"€ 129,392.75",€ 0.00,2,Yes,6,Yes,0
15681220,Chou,503,French,Female,37.0,8,"€ 97,893.32",€ 0.00,2,Yes,8,Yes,0
15635097,Okeke,599,Germany,Male,39.0,2,"€ 176,142.09","€ 188,976.89",2,Yes,2,Yes,0
15780779,Ramsbotham,583,Spain,Female,40.0,4,"€ 114,093.73",€ 0.00,2,No,4,No,0
15798470,Scannell,764,Spain,Female,48.0,1,"€ 158,323.81","€ 75,990.97",1,No,1,No,1
15760880,Edman,513,French,Male,29.0,10,"€ 25,514.77",€ 0.00,2,Yes,10,Yes,0
15616929,De Luca,730,Spain,Male,62.0,5,"€ 61,513.87","€ 112,181.08",1,Yes,5,Yes,0
15758775,Vasilyeva,820,Spain,Male,34.0,10,"€ 59,553.34","€ 97,208.46",1,Yes,10,Yes,0
15663386,Tuan,597,Spain,Female,26.0,7,"€ 110,253.20",€ 0.00,2,No,7,No,0
15621267,Ejimofor,637,FRA,Male,32.0,5,"€ 148,769.08",€ 0.00,1,No,5,No,0
15720509,Hs?,696,French,Male,34.0,9,"€ 8,236.78","€ 150,856.79",1,Yes,9,Yes,0
15693322,Shaver,635,Germany,Female,37.0,9,"€ 11,407.58","€ 146,748.07",1,Yes,9,Yes,0
15589544,Wallis,673,Spain,Female,57.0,4,"€ 49,684.09",€ 0.00,2,Yes,4,Yes,0
15772030,Coupp,662,Spain,Male,33.0,3,"€ 68,064.83",€ 0.00,2,Yes,3,Yes,0
15693337,Perry,683,Spain,Male,41.0,0,"€ 163,911.32","€ 148,863.17",1,Yes,0,Yes,0
15676571,Bezrukova,850,FRA,Male,55.0,6,€ 944.41,€ 0.00,1,No,6,No,1
15701392,Lucciano,815,Spain,Male,28.0,6,"€ 185,547.71",€ 0.00,2,Yes,6,Yes,0
15741092,Ingram,671,Spain,Male,34.0,10,"€ 140,509.86","€ 153,360.02",1,No,10,No,0
15643865,Lo Duca,601,French,Female,40.0,3,"€ 164,652.02","€ 92,055.36",1,Yes,3,Yes,1
15769389,Wan,709,Germany,Female,39.0,9,"€ 73,641.86","€ 124,723.92",1,No,9,No,0
15807768,Cohn,702,Germany,Male,28.0,1,"€ 40,321.87","€ 103,033.83",1,Yes,1,Yes,0
15801630,Yen,558,France,Male,40.0,6,"€ 173,844.89",€ 0.00,2,No,6,No,0
15705034,Peng,691,Spain,Male,40.0,1,"€ 145,613.17",€ 0.00,2,Yes,1,Yes,0
